<http://www.wikidata.org/entity/P1292v>,105
<http://www.wikidata.org/entity/P1415s>,58571
<http://www.wikidata.org/entity/P1415v>,58571
<http://www.wikidata.org/entity/P1439s>,712
<http://www.wikidata.org/entity/P1439v>,712
<http://www.wikidata.org/entity/P143s>,969
<http://www.wikidata.org/entity/P143v>,969
<http://www.wikidata.org/entity/P1447s>,86487
<http://www.wikidata.org/entity/P1447v>,86487
<http://www.wikidata.org/entity/P1545s>,1695
<http://www.wikidata.org/entity/P1545v>,1695
<http://www.wikidata.org/entity/P1599s>,4759
<http://www.wikidata.org/entity/P1599v>,4759
<http://www.wikidata.org/entity/P1636s>,566
<http://www.wikidata.org/entity/P1636v>,566
<http://www.wikidata.org/entity/P1639s>,317
<http://www.wikidata.org/entity/P1639v>,317
<http://www.wikidata.org/entity/P1663s>,628
<http://www.wikidata.org/entity/P1663v>,628
<http://www.wikidata.org/entity/P1680s>,1781
<http://www.wikidata.org/entity/P1680v>,1780
<http://www.wikidata.org/entity/P1695s>,6260
<http://www.wikidata.org/entity/P1695v>,6260
<http://www.wikidata.org/entity/P1754s>,573
<http://www.wikidata.org/entity/P1754v>,573
<http://www.wikidata.org/entity/P17q>,42237
<http://www.wikidata.org/entity/P1814q>,177
<http://www.wikidata.org/entity/P1817s>,36
<http://www.wikidata.org/entity/P1817v>,36
<http://www.wikidata.org/entity/P1938s>,9132
<http://www.wikidata.org/entity/P1938v>,9132
<http://www.wikidata.org/entity/P197s>,32292
<http://www.wikidata.org/entity/P197v>,32064
<http://www.wikidata.org/entity/P2007s>,1777
<http://www.wikidata.org/entity/P2007v>,1777
<http://www.wikidata.org/entity/P2020s>,18461
<http://www.wikidata.org/entity/P2020v>,18461
<http://www.wikidata.org/entity/P2047s>,1266
<http://www.wikidata.org/entity/P2047v>,1266
<http://www.wikidata.org/entity/P2089s>,326
<http://www.wikidata.org/entity/P2089v>,326
<http://www.wikidata.org/entity/P2163s>,163220
<http://www.wikidata.org/entity/P2163v>,163220
<http://www.wikidata.org/entity/P2168s>,24609
<http://www.wikidata.org/entity/P2168v>,24609
<http://www.wikidata.org/entity/P2174s>,5037
<http://www.wikidata.org/entity/P2174v>,5037
<http://www.wikidata.org/entity/P217q>,4356
<http://www.wikidata.org/entity/P2253s>,4128
<http://www.wikidata.org/entity/P2253v>,4128
<http://www.wikidata.org/entity/P22s>,70098
<http://www.wikidata.org/entity/P22v>,70079
<http://www.wikidata.org/entity/P2333s>,1038
<http://www.wikidata.org/entity/P2333v>,1038
<http://www.wikidata.org/entity/P241s>,30250
<http://www.wikidata.org/entity/P241v>,30249
<http://www.wikidata.org/entity/P2447s>,1069
<http://www.wikidata.org/entity/P2447v>,1069
<http://www.wikidata.org/entity/P2522s>,48
<http://www.wikidata.org/entity/P2522v>,48
<http://www.wikidata.org/entity/P276q>,5409
<http://www.wikidata.org/entity/P304r>,11285
<http://www.wikidata.org/entity/P344s>,39701
<http://www.wikidata.org/entity/P344v>,39701
<http://www.wikidata.org/entity/P393s>,2146
<http://www.wikidata.org/entity/P393v>,2146
<http://www.wikidata.org/entity/P39s>,289075
<http://www.wikidata.org/entity/P39v>,289067
<http://www.wikidata.org/entity/P421s>,45333
<http://www.wikidata.org/entity/P421v>,45333
<http://www.wikidata.org/entity/P473s>,41212
<http://www.wikidata.org/entity/P473v>,41211
<http://www.wikidata.org/entity/P478r>,1591
<http://www.wikidata.org/entity/P509s>,25778
<http://www.wikidata.org/entity/P509v>,25765
<http://www.wikidata.org/entity/P576s>,21136
<http://www.wikidata.org/entity/P576v>,20943
<http://www.wikidata.org/entity/P577r>,6485
<http://www.wikidata.org/entity/P590r>,9
<http://www.wikidata.org/entity/P590s>,13438
<http://www.wikidata.org/entity/P590v>,13438
<http://www.wikidata.org/entity/P635s>,8136
<http://www.wikidata.org/entity/P635v>,8136
<http://www.wikidata.org/entity/P642q>,27089
<http://www.wikidata.org/entity/P651s>,11409
<http://www.wikidata.org/entity/P651v>,11409
<http://www.wikidata.org/entity/P675s>,385
<http://www.wikidata.org/entity/P675v>,385
<http://www.wikidata.org/entity/P806s>,8118
<http://www.wikidata.org/entity/P806v>,8118
<http://www.wikidata.org/entity/P81s>,21891
<http://www.wikidata.org/entity/P81v>,21890
<http://www.wikidata.org/entity/P884s>,29786
<http://www.wikidata.org/entity/P884v>,29786
<http://www.wikidata.org/entity/P949s>,7432
<http://www.wikidata.org/entity/P949v>,7432
<http://www.wikidata.org/entity/P950s>,10316
<http://www.wikidata.org/entity/P950v>,10316
<http://www.wikidata.org/entity/P9s>,52922
<http://www.wikidata.org/entity/P9v>,52911
<http://www.wikidata.org/entity/P1006s>,140368
<http://www.wikidata.org/entity/P1006v>,140368
<http://www.wikidata.org/entity/P1014s>,5644
<http://www.wikidata.org/entity/P1014v>,5644
<http://www.wikidata.org/entity/P1038s>,3945
<http://www.wikidata.org/entity/P1038v>,3941
<http://www.wikidata.org/entity/P1039q>,4031
<http://www.wikidata.org/entity/P103s>,51048
<http://www.wikidata.org/entity/P103v>,51044
<http://www.wikidata.org/entity/P105s>,2090693
<http://www.wikidata.org/entity/P105v>,2089862
<http://www.wikidata.org/entity/P1065q>,92
<http://www.wikidata.org/entity/P1066s>,7363
<http://www.wikidata.org/entity/P1066v>,7362
<http://www.wikidata.org/entity/P106s>,2332798
<http://www.wikidata.org/entity/P106v>,2332666
<http://www.wikidata.org/entity/P1082s>,296951
<http://www.wikidata.org/entity/P1082v>,296948
<http://www.wikidata.org/entity/P1083s>,11742
<http://www.wikidata.org/entity/P1083v>,11742
<http://www.wikidata.org/entity/P108s>,103788
<http://www.wikidata.org/entity/P108v>,103786
<http://www.wikidata.org/entity/P1114q>,8239
<http://www.wikidata.org/entity/P1196s>,30621
<http://www.wikidata.org/entity/P1196v>,30600
<http://www.wikidata.org/entity/P123s>,46315
<http://www.wikidata.org/entity/P123v>,46305
<http://www.wikidata.org/entity/P1265s>,21930
<http://www.wikidata.org/entity/P1265v>,21929
<http://www.wikidata.org/entity/P127s>,30867
<http://www.wikidata.org/entity/P127v>,30862
<http://www.wikidata.org/entity/P1296s>,24689
<http://www.wikidata.org/entity/P1296v>,24689
<http://www.wikidata.org/entity/P1315s>,30687
<http://www.wikidata.org/entity/P1315v>,30687
<http://www.wikidata.org/entity/P131q>,19639
<http://www.wikidata.org/entity/P131s>,2731945
<http://www.wikidata.org/entity/P131v>,2731935
<http://www.wikidata.org/entity/P1329s>,242
