<http://www.openlinksw.com/schemas/virtrdf#qmMatchingFlags>,3
<http://www.openlinksw.com/schemas/virtrdf#qmvTableName>,12
<http://www.openlinksw.com/schemas/virtrdf#qmvATables>,12
<http://www.openlinksw.com/schemas/virtrdf#qmvColumns>,12
<http://www.openlinksw.com/schemas/virtrdf#qmvFormat>,12
<http://www.openlinksw.com/schemas/virtrdf#qmvColumnsFormKey>,12
<http://www.openlinksw.com/schemas/virtrdf#qmvcAlias>,12
<http://www.openlinksw.com/schemas/virtrdf#qmvcColumnName>,12
<http://www.openlinksw.com/schemas/virtrdf#qmvFText>,2
<http://www.openlinksw.com/schemas/virtrdf#qmvGeo>,2
<http://www.openlinksw.com/schemas/virtrdf#qmvaAlias>,3
<http://www.openlinksw.com/schemas/virtrdf#qmvaTableName>,3
<http://www.openlinksw.com/schemas/virtrdf#qmvftColumnName>,4
<http://www.openlinksw.com/schemas/virtrdf#qmvftXmlIndex>,3
<http://www.openlinksw.com/schemas/virtrdf#qmvftAlias>,2
<http://www.openlinksw.com/schemas/virtrdf#qmvftConds>,2
<http://www.openlinksw.com/schemas/virtrdf#qmvftTableName>,2
<http://www.openlinksw.com/schemas/virtrdf#qsUserMaps>,4
<http://www.openlinksw.com/schemas/virtrdf#qsDefaultMap>,3
<http://www.openlinksw.com/schemas/virtrdf#qsMatchingFlags>,3
<http://www.w3.org/2000/01/rdf-schema#subClassOf>,572928
<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>,2542
<http://www.w3.org/2002/07/owl#equivalentClass>,570466
<http://www.w3.org/2002/07/owl#equivalentProperty>,937
<http://purl.org/dc/terms/created>,1259
<http://purl.org/dc/terms/modified>,1259
<http://www.openlinksw.com/schemas/DAV#ownerUser>,1257
<http://purl.org/dc/terms/extent>,1209
<http://www.w3.org/2000/01/rdf-schema#label>,60444903
<http://www.w3.org/1999/02/22-rdf-syntax-ns#first>,2
<http://www.w3.org/2002/07/owl#complementOf>,2
<http://www.w3.org/1999/02/22-rdf-syntax-ns#rest>,2
<http://www.w3.org/2002/07/owl#unionOf>,1
<http://www.w3.org/2000/01/rdf-schema#domain>,5645
<http://www.w3.org/2000/01/rdf-schema#range>,6021
<http://www.w3.org/2002/07/owl#imports>,2
<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>,5180
<http://www.w3.org/2000/01/rdf-schema#comment>,46589554
<http://www.w3.org/2002/07/owl#versionInfo>,3
<http://www.w3.org/2002/07/owl#priorVersion>,1
<http://www.w3.org/2002/07/owl#disjointWith>,110
<http://www.w3.org/2002/07/owl#differentFrom>,96499
<http://www.w3.org/2000/01/rdf-schema#seeAlso>,297051
<http://xmlns.com/foaf/0.1/name>,4148833
<http://xmlns.com/foaf/0.1/nick>,78108
<http://www.w3.org/2004/02/skos/core#broader>,4472601
<http://www.w3.org/2004/02/skos/core#narrower>,364
<http://www.openlinksw.com/schemas/virtrdf#catName>,1
<http://purl.org/goodrelations/v1#BusinessEntity>,1
<http://purl.org/goodrelations/v1#legalName>,1
<http://www.w3.org/2001/vcard-rdf/3.0#ADR>,2
<http://www.w3.org/2001/vcard-rdf/3.0#Street>,2
<http://www.w3.org/2001/vcard-rdf/3.0#Pcode>,2
<http://www.w3.org/2001/vcard-rdf/3.0#City>,2
<http://www.w3.org/2001/vcard-rdf/3.0#Country>,2
<http://www.w3.org/2001/vcard-rdf/3.0#TEL>,2
<http://www.w3.org/1999/02/22-rdf-syntax-ns#value>,4
<http://www.w3.org/2001/vcard-rdf/3.0#EMAIL>,2
<http://purl.org/goodrelations/v1#offers>,3
<http://xmlns.com/foaf/0.1/homepage>,764771
<http://xmlns.com/foaf/0.1/logo>,485
<http://xmlns.com/foaf/0.1/maker>,1
<http://purl.org/goodrelations/v1#availableAtOrFrom>,3
<http://purl.org/goodrelations/v1#includes>,2
<http://purl.org/goodrelations/v1#hasPriceSpecification>,1
<http://purl.org/goodrelations/v1#amountOfThisGood>,3
<http://purl.org/goodrelations/v1#hasUnitOfMeasurement>,3
<http://purl.org/goodrelations/v1#typeOfGood>,3
<http://purl.org/goodrelations/v1#includesObject>,3
<http://purl.org/goodrelations/v1#hasBusinessFunction>,6
<http://purl.org/goodrelations/v1#validFrom>,3
<http://purl.org/goodrelations/v1#validThrough>,3
<http://purl.org/goodrelations/v1#eligibleRegions>,738
<http://purl.org/goodrelations/v1#eligibleCustomerTypes>,9
<http://purl.org/goodrelations/v1#acceptedPaymentMethods>,18
<http://purl.org/goodrelations/v1#availableDeliveryMethods>,3
<http://www.w3.org/2000/01/rdf-schema#type>,2
<http://www.w3.org/2000/01/rdf-schema#isDescribedUsing>,2
<http://www.w3.org/2004/02/skos/core#prefLabel>,2193008
<http://www.w3.org/2004/02/skos/core#exactMatch>,8804
<http://purl.org/dc/terms/title>,2
<http://dbpedia.org/property/name>,4439088
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,1264847
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,1264848
<http://xmlns.com/foaf/0.1/depiction>,8717410
<http://www.w3.org/2007/05/powder-s#describedby>,5170
<http://dbpedia.org/property/secCik>,1536
<http://purl.org/dc/elements/1.1/description>,422
<http://purl.org/dc/terms/description>,2
<http://xmlns.com/foaf/0.1/familyName>,18
<http://xmlns.com/foaf/0.1/givenName>,38047
<http://purl.org/dc/elements/1.1/identifier>,394
<http://purl.org/dc/elements/1.1/language>,16750551
<http://purl.org/dc/elements/1.1/type>,5816
<http://purl.org/dc/terms/creator>,2
<http://purl.org/dc/terms/source>,2
<http://xmlns.com/foaf/0.1/page>,5515
<http://purl.org/dc/elements/1.1/publisher>,44502
<http://purl.org/dc/terms/publisher>,10091
<http://dbpedia.org/ontology/location>,544396
<http://dbpedia.org/ontology/place>,35450
<http://dbpedia.org/ontology/birthPlace>,1469163
<http://dbpedia.org/ontology/deathPlace>,434772
<http://www.openlinksw.com/ontology/acl#hasApplicableAccess>,2
<http://www.openlinksw.com/ontology/acl#hasDefaultAccess>,2
<http://www.openlinksw.com/schemas/VSPX#pageId>,1
<http://www.openlinksw.com/schemas/VSPX#title>,1
<http://www.openlinksw.com/schemas/VSPX#type>,1
<http://dbpedia.org/property/deathPlace>,472451
<http://dbpedia.org/ontology/deathDate>,357520
<http://dbpedia.org/property/death>,1819
<http://dbpedia.org/property/birthPlace>,1524457
<http://dbpedia.org/ontology/birthDate>,990993
<http://dbpedia.org/property/birth>,1548
<http://purl.org/dc/terms/subject>,35204257
<http://dbpedia.org/ontology/wikiPageID>,20617799
<http://dbpedia.org/ontology/wikiPageRevisionID>,20617798
<http://dbpedia.org/ontology/wikiPageWikiLink>,254069496
<http://dbpedia.org/property/wikilink>,1
<http://dbpedia.org/ontology/wikiPageExternalLink>,9643439
<http://dbpedia.org/property/reference>,46160
<http://dbpedia.org/ontology/wikiPageRedirects>,10339220
<http://dbpedia.org/property/redirect>,5
<http://dbpedia.org/ontology/wikiPageDisambiguates>,1984951
<http://www.georss.org/georss/point>,1264931
<http://dbpedia.org/ontology/restingPlacePosition>,694
<http://dbpedia.org/property/11Goals>,67
<http://dbpedia.org/property/13Goals>,37
<http://dbpedia.org/property/17Goals>,7
<http://dbpedia.org/property/1OwnGoal>,425
<http://dbpedia.org/property/2ptResult>,812
<http://dbpedia.org/property/2ptType>,794
<http://dbpedia.org/property/5Goals>,607
<http://dbpedia.org/property/6blank>,68
<http://dbpedia.org/property/6data>,188
<http://dbpedia.org/property/9Goals>,153
<http://dbpedia.org/property/aggregate>,2117
<http://dbpedia.org/property/aircraftName>,339
<http://dbpedia.org/property/albumspan>,175
<http://dbpedia.org/property/allAlbums>,70
<http://dbpedia.org/property/altcaptain>,4122
<http://dbpedia.org/property/alternatenav>,19
<http://dbpedia.org/property/assembly>,16112
<http://dbpedia.org/property/assists>,11454
<http://dbpedia.org/property/athlete'sOath>,127
<http://dbpedia.org/property/bestGoalkeeper>,607
<http://dbpedia.org/property/boldwinner>,704
<http://dbpedia.org/property/bronzeBgu>,14
<http://dbpedia.org/property/bronzeCrc>,263
<http://dbpedia.org/property/bronzeEgy>,1031
<http://dbpedia.org/property/bronzeEsa>,243
<http://dbpedia.org/property/bronzeHon>,128
<http://dbpedia.org/property/bronzeInd>,1299
<http://dbpedia.org/property/bronzeIre>,26
<http://dbpedia.org/property/bronzeJam>,550
<http://dbpedia.org/property/bronzePan>,388
<http://dbpedia.org/property/bronzePer>,670
<http://dbpedia.org/property/bronzePhi>,1045
<http://dbpedia.org/property/bronzeSaf>,79
<http://dbpedia.org/property/bronzeSco>,283
<http://dbpedia.org/property/bronzeWal>,221
<http://dbpedia.org/property/chambers>,120
<http://dbpedia.org/property/champgd>,166
<http://dbpedia.org/property/champgs>,192
<http://dbpedia.org/property/championOther>,2033
<http://dbpedia.org/property/charta>,136
<http://dbpedia.org/property/chartb>,86
<http://dbpedia.org/property/chartc>,51
<http://dbpedia.org/property/charts>,88
<http://dbpedia.org/property/continentalcup3Qualifiers>,2536
<http://dbpedia.org/property/curlingClub>,6252
<http://dbpedia.org/property/datastyle>,201
<http://dbpedia.org/property/datePresented>,63
<http://dbpedia.org/property/deathsOfThisYear>,1
<http://dbpedia.org/property/debuts>,1537
<http://dbpedia.org/property/def>,582
<http://dbpedia.org/property/divisionwin>,593
<http://dbpedia.org/property/domesticcup>,542
<http://dbpedia.org/property/domesticcup1Winners>,192
<http://dbpedia.org/property/domesticcup2Winners>,150
<http://dbpedia.org/property/drivelength>,9752
<http://dbpedia.org/property/driveplays>,5891
<http://dbpedia.org/property/dwgs>,1440
<http://dbpedia.org/property/executive>,141
<http://dbpedia.org/property/finalLocation>,26
<http://dbpedia.org/property/finalist>,994
<http://dbpedia.org/property/fourthPlace>,207
<http://dbpedia.org/property/gm1Ot>,18
<http://dbpedia.org/property/gm3Ot>,14
<http://dbpedia.org/property/goldBgu>,14
<http://dbpedia.org/property/goldCrc>,261
<http://dbpedia.org/property/goldEgy>,1027
<http://dbpedia.org/property/goldEsa>,238
<http://dbpedia.org/property/goldHon>,127
<http://dbpedia.org/property/goldInd>,1284
<http://dbpedia.org/property/goldIre>,25
<http://dbpedia.org/property/goldJam>,549
<http://dbpedia.org/property/goldPan>,382
<http://dbpedia.org/property/goldPer>,659
<http://dbpedia.org/property/goldPhi>,1028
<http://dbpedia.org/property/goldSaf>,79
<http://dbpedia.org/property/goldSco>,282
<http://dbpedia.org/property/goldWal>,215
<http://dbpedia.org/property/gridFromHeats>,25
<http://dbpedia.org/property/hideomittedscores>,88
<http://dbpedia.org/property/highassister>,10339
<http://dbpedia.org/property/highestaverage>,70
<http://dbpedia.org/property/highrebounder>,11039
<http://dbpedia.org/property/homename>,1750
<http://dbpedia.org/property/hostCan>,112
<http://dbpedia.org/property/hostGer>,88
<http://dbpedia.org/property/hostIta>,125
<http://dbpedia.org/property/hostNed>,45
<http://dbpedia.org/property/hostSui>,33
<http://dbpedia.org/property/hostUru>,9
<http://dbpedia.org/property/includeFootnote>,64
<http://dbpedia.org/property/inj>,1636
<http://dbpedia.org/property/juris>,4
<http://dbpedia.org/property/kicker>,3985
<http://dbpedia.org/property/kickresult>,1490
<http://dbpedia.org/property/lastStopover>,225
<http://dbpedia.org/property/lead>,2574
<http://dbpedia.org/property/leagueOther>,6
<http://dbpedia.org/property/mainName>,2488
<http://dbpedia.org/property/mark2size>,289
<http://dbpedia.org/property/mark3size>,225
<http://dbpedia.org/property/mark4size>,172
<http://dbpedia.org/property/men>,625
<http://dbpedia.org/property/mete>,1
<http://dbpedia.org/property/mph>,41
<http://dbpedia.org/property/ms>,523
<http://dbpedia.org/property/mvpteam>,2763
<http://dbpedia.org/property/nextMembers>,16
<http://dbpedia.org/property/nextRound>,773
<http://dbpedia.org/property/nowrap>,1483
